152.30072561465204	-6.0041507836431265	-133.61791671346873
139.33371967077255	9.078508515376598	-98.26783305755816
130.0546773262322	25.453284128801897	-54.08154070843011
127.17371709737927	39.186890474986285	-4.042989701963961
133.85877331066877	47.530568720787414	46.7306947252946
151.3755047423765	49.38469157728832	92.18649608385749
178.8551188223064	44.803094405448064	126.86206559510902
213.96793291252106	34.36401533242315	146.7185598546639
253.94362946413457	19.51712997443974	148.95829237718135
294.85165218263865	2.592287850100547	131.9780559912324
331.59273261670023	-13.579776008613408	96.81712128780782
359.0844335819129	-26.00864635128528	48.32034601550549
374.6694200761849	-31.87715551443398	-5.737373470328748
377.8521345471381	-28.23609438724816	-58.45667853206396
367.52823202568106	-13.670526596717536	-104.14208635408431
343.87187553057447	9.626565290614963	-137.36614667903632
309.2977551394142	37.58291848562658	-154.36331590311602
268.3976880926639	65.3106090798974	-152.91356502100825
227.23353066574782	88.98537754779682	-133.86573678720742
190.6831760033965	105.3618010012433	-100.41016522957943
163.13507338706404	111.49863980617374	-57.97572921519168
147.29939741734415	105.62740470701829	-14.036451331456192
143.53560174256563	87.44210601178929	23.970615034224465
150.32074359245598	57.99668243928318	50.358713537454605
165.65374836418778	19.353817375958897	61.210060011129826
186.78172306716442	-24.96812669467181	54.23393508605659
210.48161079455167	-70.27236733725294	29.889978888444602
234.09760838607326	-111.30645632976666	-9.085623102262616
255.10438725398853	-142.61965043051168	-58.90359229501337
270.41596404393204	-159.51773387286812	-114.05675126705319
277.6484199843835	-159.12925769016147	-167.63710803166032
275.54747001547366	-140.9564074408263	-212.23523066565394
265.1066829485353	-107.28343931492418	-240.8639423502609
250.03826052322984	-62.36386169586331	-249.20175742264837
235.10154615109786	-10.514727990143001	-237.58718576515093
223.23288114275783	45.133728665299714	-209.89542546123266
214.44840503670275	102.26791002042592	-170.98573024617508
206.50357465911657	157.88137717265636	-124.83924638538156
197.15844855923206	207.44217910571024	-74.23799247964052
186.12076340522617	245.56265641376376	-22.052285071229562
174.40483660716563	268.1414616983384	27.525969416368753
163.0547597426921	273.2751739025116	69.87431868771091
152.83065203484148	261.64229503204115	100.74190286593512
143.22244523931295	236.14921084663365	117.10161239374429
132.59939202014357	200.63325526053086	118.14506349992007
119.05549960304052	158.77286410098895	105.56249412242323
102.06496443459764	113.94585670810193	82.95630517136306
82.57221122970805	70.17167079960927	54.885897904634476
62.2075095679611	31.585394294932485	27.351673303171992
